지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 이슬점온도(°C),평균 상대습도(%),합계 일조시간(hr)
262,고흥,2016-05-23,19.7,11.2,26.2,0.0,1.2,14.1,73.6,11.4
262,고흥,2016-05-24,18.6,14.4,21.5,22.1,2.0,18.1,97.0,0.8
262,고흥,2016-05-25,19.5,12.7,26.6,0.0,1.0,14.7,77.9,12.0
262,고흥,2016-05-26,21.2,14.0,27.1,0.0,1.2,16.7,77.9,7.6
262,고흥,2016-05-27,21.0,17.3,27.2,0.5,1.1,17.0,80.0,4.3
262,고흥,2016-05-28,19.0,16.4,23.7,1.1,0.7,16.9,89.0,3.4
262,고흥,2016-05-29,19.4,15.9,25.0,1.2,0.8,17.1,88.6,3.8
262,고흥,2016-05-30,21.9,12.7,30.3,0.0,1.4,14.7,69.4,12.2
262,고흥,2016-05-31,21.6,14.4,28.2,0.0,1.7,14.2,66.1,8.5
262,고흥,2016-06-01,21.0,17.2,25.7,0.0,1.7,13.7,65.4,9.5
262,고흥,2016-06-02,18.6,12.3,26.0,0.0,0.9,12.5,71.9,12.2
262,고흥,2016-06-03,19.5,12.1,26.5,0.0,0.8,14.2,74.3,7.8
262,고흥,2016-06-04,17.8,16.3,20.3,16.2,1.0,17.4,97.8,0.0
262,고흥,2016-06-05,20.3,14.8,24.7,0.0,1.0,17.2,83.5,1.8
262,고흥,2016-06-06,19.6,18.2,21.6,0.6,1.1,17.5,88.5,0.0
262,고흥,2016-06-07,20.7,18.2,25.3,0.9,0.9,19.5,93.6,4.1
262,고흥,2016-06-08,20.7,17.3,24.2,0.0,0.8,19.5,92.9,1.0
262,고흥,2016-06-09,21.8,18.4,27.4,0.0,0.9,19.8,89.5,5.6
262,고흥,2016-06-10,21.4,18.4,24.9,0.0,1.3,19.4,89.3,7.0
262,고흥,2016-06-11,21.8,17.6,25.1,0.0,0.8,21.1,96.0,0.0
262,고흥,2016-06-12,22.6,21.6,24.5,2.4,0.6,22.4,98.6,0.0
262,고흥,2016-06-13,22.8,19.4,26.6,0.0,1.2,21.6,93.5,6.3
262,고흥,2016-06-14,22.2,18.8,25.9,0.0,1.4,20.4,90.3,6.2
262,고흥,2016-06-15,21.6,17.0,24.4,0.0,1.4,20.7,95.3,0.6
262,고흥,2016-06-16,22.3,19.5,24.7,0.0,2.5,19.9,86.8,1.5
262,고흥,2016-06-17,21.9,16.9,28.7,0.0,1.7,18.1,81.1,12.2
262,고흥,2016-06-18,21.2,14.3,27.2,2.3,1.0,19.2,89.5,7.6
262,고흥,2016-06-19,24.2,21.4,29.0,0.6,1.2,22.5,91.3,7.4
262,고흥,2016-06-20,22.5,21.1,25.0,14.3,1.0,22.3,98.8,0.0
262,고흥,2016-06-21,23.2,21.4,26.5,0.0,1.5,22.5,95.9,3.5
262,고흥,2016-06-22,21.3,20.6,21.9,19.4,1.2,21.1,99.0,0.0
262,고흥,2016-06-23,22.9,21.1,27.6,0.0,0.8,21.9,94.6,4.3
262,고흥,2016-06-24,22.8,21.2,25.8,49.3,2.1,21.8,94.6,0.4
262,고흥,2016-06-25,22.5,20.0,26.4,0.0,2.6,17.8,77.3,7.3
262,고흥,2016-06-26,23.4,19.2,29.3,0.0,2.0,19.3,80.3,11.9
262,고흥,2016-06-27,19.6,16.6,23.2,1.0,0.7,19.2,98.0,0.0
262,고흥,2016-06-28,20.6,17.8,23.1,1.3,0.8,19.1,91.9,1.1
262,고흥,2016-06-29,20.9,18.5,23.2,9.2,0.8,20.3,96.9,0.1
262,고흥,2016-06-30,23.1,20.5,28.0,0.0,0.7,22.3,95.8,2.5
262,고흥,2016-07-01,23.7,20.6,26.1,26.3,1.8,23.5,99.0,0.0
262,고흥,2016-07-02,23.3,22.0,25.5,39.1,1.5,23.1,99.0,0.0
262,고흥,2016-07-03,21.2,19.9,22.9,56.4,0.8,21.0,99.0,0.0
262,고흥,2016-07-04,24.8,21.6,28.8,1.2,1.2,24.6,98.6,0.8
262,고흥,2016-07-05,26.3,24.5,28.9,0.0,2.7,25.9,98.1,7.5
262,고흥,2016-07-06,26.7,24.6,30.1,1.9,2.1,25.8,95.4,9.1
262,고흥,2016-07-07,25.6,22.5,30.0,0.0,0.8,24.4,93.6,9.3
262,고흥,2016-07-08,25.4,22.1,29.8,0.0,1.1,23.9,92.3,8.5
262,고흥,2016-07-09,25.1,20.7,30.6,0.0,0.6,24.0,94.0,6.6
262,고흥,2016-07-10,24.5,21.9,27.8,0.0,0.5,24.1,97.9,0.0
262,고흥,2016-07-11,24.7,22.7,28.5,0.1,0.5,23.9,95.9,0.9
262,고흥,2016-07-12,23.3,22.3,25.5,41.4,0.5,23.1,99.0,0.3
262,고흥,2016-07-13,25.2,22.2,28.5,0.1,0.9,24.6,96.8,3.6
262,고흥,2016-07-14,25.4,21.9,30.3,0.0,1.9,23.0,87.6,12.0
262,고흥,2016-07-15,23.9,20.9,27.3,0.0,1.9,21.4,87.0,7.6
262,고흥,2016-07-16,23.1,21.3,26.2,6.8,1.6,22.5,96.5,1.0
262,고흥,2016-07-17,24.3,20.5,28.6,0.0,1.4,22.8,91.6,6.9
262,고흥,2016-07-18,23.7,19.2,29.4,0.0,0.4,21.2,87.5,6.8
262,고흥,2016-07-19,24.3,21.3,27.4,0.0,1.2,22.7,91.4,5.6
262,고흥,2016-07-20,24.3,20.3,28.5,0.0,1.6,22.3,89.6,12.1
262,고흥,2016-07-21,24.1,20.4,27.6,0.0,1.4,22.0,88.9,11.1
262,고흥,2016-07-22,24.0,22.4,26.4,0.0,1.2,22.4,91.4,6.4
262,고흥,2016-07-23,24.6,20.7,28.8,0.0,0.8,22.8,90.6,9.0
262,고흥,2016-07-24,26.6,21.7,31.4,0.0,0.6,25.5,94.1,7.2
262,고흥,2016-07-25,27.4,23.8,32.3,0.0,0.7,25.8,91.8,9.1
262,고흥,2016-07-26,27.5,23.7,32.0,0.0,0.9,25.7,91.3,11.6
262,고흥,2016-07-27,27.3,23.5,31.5,0.0,1.2,26.2,94.5,4.2
262,고흥,2016-07-28,29.1,24.9,33.0,0.0,1.3,27.2,90.3,6.6
262,고흥,2016-07-29,28.7,25.2,33.1,0.0,1.1,26.4,88.5,10.5
262,고흥,2016-07-30,28.2,23.5,33.1,0.0,1.0,25.5,86.5,10.0
262,고흥,2016-07-31,28.3,24.3,33.9,0.0,0.8,23.9,79.0,9.9
262,고흥,2016-08-01,28.0,23.4,33.7,0.0,0.9,23.2,77.6,12.0
262,고흥,2016-08-02,26.8,23.8,31.2,0.0,0.7,23.8,84.6,0.9
262,고흥,2016-08-03,26.0,22.3,30.1,11.1,0.5,23.4,86.8,0.8
262,고흥,2016-08-04,27.0,23.2,30.7,0.0,1.3,22.9,79.9,10.4
262,고흥,2016-08-05,27.0,22.7,31.5,0.0,0.9,22.5,77.8,11.7
262,고흥,2016-08-06,27.5,22.4,32.6,0.0,0.8,23.2,79.8,12.0
262,고흥,2016-08-07,27.3,23.6,31.5,0.0,0.6,23.9,83.1,6.6
262,고흥,2016-08-08,28.2,22.9,34.6,0.0,0.8,23.1,76.3,9.6
262,고흥,2016-08-09,27.6,24.2,31.8,0.0,0.9,23.7,80.8,8.0
262,고흥,2016-08-10,27.6,23.2,32.9,0.0,0.3,23.9,81.9,7.5
262,고흥,2016-08-11,29.1,23.8,36.0,0.0,0.6,24.5,78.0,11.3
262,고흥,2016-08-12,29.3,24.0,35.4,0.0,0.6,23.4,72.9,11.8
262,고흥,2016-08-13,29.1,23.7,35.1,0.0,0.9,23.1,72.8,11.8
262,고흥,2016-08-14,29.1,23.4,34.7,0.0,1.3,23.9,75.4,11.4
262,고흥,2016-08-15,27.6,24.1,33.3,0.3,1.0,23.9,81.4,7.3
262,고흥,2016-08-16,27.2,23.3,33.5,0.0,0.8,21.9,75.1,10.3
262,고흥,2016-08-17,27.3,22.8,32.3,0.0,0.5,23.0,78.8,8.4
262,고흥,2016-08-18,27.6,23.5,32.9,0.0,0.9,22.2,74.6,11.4
262,고흥,2016-08-19,27.1,22.1,32.7,0.0,0.6,22.6,78.4,9.1
262,고흥,2016-08-20,27.2,23.2,32.2,0.0,0.8,22.6,77.8,10.2
262,고흥,2016-08-21,27.8,22.1,34.6,0.0,0.8,21.8,73.0,11.4
262,고흥,2016-08-22,28.2,23.4,35.6,0.0,1.0,23.0,75.8,9.5
262,고흥,2016-08-23,27.2,24.6,31.3,0.0,1.0,22.5,76.8,5.4
262,고흥,2016-08-24,27.0,22.0,34.1,0.0,0.7,19.3,66.0,11.3
262,고흥,2016-08-25,26.3,19.8,33.3,0.0,0.7,21.5,77.1,9.6
262,고흥,2016-08-26,24.1,20.5,32.2,0.4,1.4,20.0,79.4,3.5
262,고흥,2016-08-27,22.9,19.2,27.1,1.4,1.7,16.1,66.9,1.2
262,고흥,2016-08-28,19.2,16.6,24.3,34.2,1.2,16.8,86.9,1.4
262,고흥,2016-08-29,21.6,16.1,27.5,0.0,2.0,14.3,66.3,11.0
262,고흥,2016-08-30,23.0,19.1,26.5,0.0,3.6,15.1,61.9,8.8
262,고흥,2016-08-31,24.6,20.9,28.9,0.0,3.1,15.6,58.9,10.7
262,고흥,2016-09-01,25.6,22.7,29.0,0.1,2.7,19.7,70.8,10.0
262,고흥,2016-09-02,20.3,19.1,23.0,40.7,1.1,19.5,95.5,0.0
262,고흥,2016-09-03,23.9,19.5,29.1,0.0,0.7,21.3,86.3,4.2
262,고흥,2016-09-04,26.0,22.4,30.9,0.0,0.7,22.0,80.3,4.6
262,고흥,2016-09-05,25.4,22.7,30.1,0.0,0.6,22.6,86.0,4.4
262,고흥,2016-09-06,23.8,21.3,27.5,0.0,0.4,21.7,88.9,1.0
262,고흥,2016-09-07,23.6,21.1,27.1,0.1,0.6,20.3,82.9,0.3
262,고흥,2016-09-08,23.1,17.0,29.1,0.0,1.3,17.3,72.0,10.0
262,고흥,2016-09-09,23.0,17.9,29.5,0.0,1.2,18.2,77.3,10.0
262,고흥,2016-09-10,22.3,17.5,28.1,0.0,0.6,19.3,85.0,3.8
262,고흥,2016-09-11,23.0,19.6,27.6,0.9,0.5,20.1,85.0,3.1
262,고흥,2016-09-12,20.5,17.3,25.3,8.2,0.8,18.4,88.8,3.3
262,고흥,2016-09-13,22.1,16.3,28.2,0.0,0.6,18.2,81.0,9.6
262,고흥,2016-09-14,22.6,19.1,27.1,0.0,0.5,19.5,84.3,2.9
262,고흥,2016-09-15,22.9,18.3,28.5,0.0,0.7,19.8,84.5,7.3
262,고흥,2016-09-16,22.2,20.6,24.0,2.6,0.6,20.1,89.0,0.0
262,고흥,2016-09-17,20.6,20.0,21.7,179.7,1.5,19.8,95.3,0.0
262,고흥,2016-09-18,21.7,20.0,25.0,1.8,1.7,18.8,84.1,0.7
262,고흥,2016-09-19,21.7,19.8,24.0,0.0,2.2,15.0,66.1,4.5
262,고흥,2016-09-20,20.0,14.6,25.3,0.0,1.1,11.5,60.1,9.1
262,고흥,2016-09-21,19.8,14.5,24.3,0.0,0.7,13.0,65.6,6.9
262,고흥,2016-09-22,19.7,16.2,25.4,0.0,0.5,15.1,76.5,3.8
262,고흥,2016-09-23,20.3,15.3,27.0,0.0,0.6,16.6,81.5,7.2
262,고흥,2016-09-24,20.4,15.2,26.5,0.0,0.6,16.5,81.1,8.6
262,고흥,2016-09-25,21.3,16.0,26.6,0.0,0.5,17.3,80.0,4.0
262,고흥,2016-09-26,22.8,19.4,26.1,6.1,0.7,20.4,87.1,0.1
262,고흥,2016-09-27,24.2,21.6,28.7,0.0,0.6,22.3,89.9,1.9
262,고흥,2016-09-28,22.3,20.6,24.2,8.1,0.4,21.4,95.4,0.0
262,고흥,2016-09-29,19.9,17.6,21.2,4.3,1.0,18.2,90.4,0.0
262,고흥,2016-09-30,17.4,16.5,18.5,49.6,1.1,16.8,96.4,0.0
262,고흥,2017-05-01,16.2,12.1,23.2,0.0,1.8,10.1,68.4,11.5
262,고흥,2017-05-02,15.5,9.1,21.9,0.0,1.2,5.9,56.6,6.7
262,고흥,2017-05-03,17.1,9.7,25.0,0.0,1.0,7.9,60.9,11.8
262,고흥,2017-05-04,17.3,10.1,23.6,1.4,1.1,12.6,76.9,8.5
262,고흥,2017-05-05,17.2,15.7,18.4,7.7,0.6,16.7,97.0,0.0
262,고흥,2017-05-06,17.7,10.9,24.3,0.0,2.6,2.0,40.6,8.4
262,고흥,2017-05-07,18.0,7.9,26.0,0.0,2.4,6.9,51.5,11.8
262,고흥,2017-05-08,17.3,10.0,23.4,0.0,1.0,9.6,62.9,3.0
262,고흥,2017-05-09,13.2,11.8,14.8,18.3,0.7,12.1,93.3,0.0
262,고흥,2017-05-10,15.4,12.1,19.6,0.2,1.6,12.7,85.1,5.1
262,고흥,2017-05-11,19.1,11.1,28.0,0.0,1.0,14.2,76.5,11.0
262,고흥,2017-05-12,17.0,13.3,19.2,2.5,0.7,15.6,92.0,0.0
262,고흥,2017-05-13,18.4,11.1,25.0,0.0,1.4,13.2,74.3,11.3
262,고흥,2017-05-14,17.3,10.5,24.2,0.0,3.0,6.2,53.0,12.1
262,고흥,2017-05-15,16.2,9.7,21.5,0.0,2.2,4.7,50.0,5.2
262,고흥,2017-05-16,17.6,10.3,24.1,0.0,1.9,9.5,61.1,9.0
262,고흥,2017-05-17,17.2,10.2,25.1,0.0,1.2,9.5,65.8,12.0
262,고흥,2017-05-18,19.5,10.3,28.2,0.0,1.0,10.4,60.9,12.2
262,고흥,2017-05-19,20.6,11.6,28.9,0.0,1.5,9.2,52.1,12.3
262,고흥,2017-05-20,19.3,11.8,26.7,0.0,1.0,8.5,53.6,8.4
262,고흥,2017-05-21,18.3,10.9,25.8,0.0,0.8,11.5,67.5,6.0
262,고흥,2017-05-22,18.9,11.6,26.9,0.0,0.9,12.9,72.1,12.3
262,고흥,2017-05-23,18.6,12.0,24.3,0.0,0.8,15.3,82.9,3.8
262,고흥,2017-05-24,20.8,17.4,26.4,0.0,1.0,17.1,81.1,4.5
262,고흥,2017-05-25,21.1,12.7,28.8,0.0,2.2,11.0,58.5,11.4
262,고흥,2017-05-26,16.5,9.4,23.5,0.0,3.1,5.3,50.5,12.5
262,고흥,2017-05-27,16.2,7.7,24.4,0.0,1.1,7.9,61.8,12.5
262,고흥,2017-05-28,18.9,10.6,25.3,0.0,1.6,7.6,52.9,11.9
262,고흥,2017-05-29,22.5,13.0,31.6,0.0,2.2,11.7,54.3,12.4
262,고흥,2017-05-30,23.7,14.0,32.2,0.0,1.2,11.3,49.0,9.8
262,고흥,2017-05-31,21.6,17.5,26.0,0.0,1.3,16.9,75.5,2.2
262,고흥,2017-06-01,22.5,16.7,28.3,0.0,1.7,16.9,72.1,10.5
262,고흥,2017-06-02,19.5,10.2,28.1,0.0,1.8,9.2,56.9,12.5
262,고흥,2017-06-03,20.5,14.3,27.5,0.0,2.2,8.5,50.1,10.7
262,고흥,2017-06-04,18.9,10.0,27.9,0.0,1.1,9.0,56.5,12.4
262,고흥,2017-06-05,19.8,13.0,28.5,0.0,1.3,10.6,58.8,10.3
262,고흥,2017-06-06,18.0,15.4,20.7,44.9,1.5,13.2,76.4,0.0
262,고흥,2017-06-07,18.6,17.1,20.5,19.9,2.3,15.8,84.4,0.3
262,고흥,2017-06-08,20.7,16.2,27.6,0.0,2.6,13.0,64.4,12.2
262,고흥,2017-06-09,20.7,13.8,28.1,0.0,1.6,13.9,68.4,11.2
262,고흥,2017-06-10,21.6,16.9,26.8,0.0,1.4,18.9,85.3,3.1
262,고흥,2017-06-11,19.6,17.4,21.4,0.5,1.0,17.0,85.4,0.0
262,고흥,2017-06-12,18.2,15.0,21.6,0.0,1.6,11.9,68.1,3.2
262,고흥,2017-06-13,18.7,13.6,25.7,0.0,1.0,12.9,71.0,9.8
262,고흥,2017-06-14,20.7,13.1,27.8,0.0,1.3,12.9,64.9,12.6
262,고흥,2017-06-15,22.6,13.4,30.0,0.0,2.5,12.4,55.8,12.6
262,고흥,2017-06-16,20.5,15.0,25.8,0.0,1.3,15.4,73.6,10.4
262,고흥,2017-06-17,20.8,14.8,28.5,0.0,0.8,15.5,75.0,11.0
262,고흥,2017-06-18,22.5,14.5,31.2,0.0,0.9,14.0,63.5,12.5
262,고흥,2017-06-19,22.8,15.8,30.8,0.0,0.9,14.1,61.9,10.8
262,고흥,2017-06-20,20.3,17.4,23.8,9.8,0.8,18.2,88.1,0.0
262,고흥,2017-06-21,22.6,17.5,28.0,0.0,1.3,18.3,79.3,7.1
262,고흥,2017-06-22,22.9,17.3,29.0,0.0,1.2,18.3,77.8,11.0
262,고흥,2017-06-23,22.7,18.0,28.7,0.0,0.8,19.0,81.4,7.2
262,고흥,2017-06-24,22.1,18.4,26.1,0.0,0.9,18.6,81.6,2.6
262,고흥,2017-06-25,21.9,18.2,25.9,0.0,0.7,18.9,84.5,0.6
262,고흥,2017-06-26,21.3,18.3,25.5,162.6,1.1,19.6,90.9,0.6
262,고흥,2017-06-27,21.9,19.8,25.0,3.1,0.9,19.0,84.8,2.7
262,고흥,2017-06-28,22.7,18.3,28.2,0.0,0.7,19.2,82.3,5.3
262,고흥,2017-06-29,20.7,19.3,22.1,33.9,0.5,20.1,96.8,0.0
262,고흥,2017-06-30,23.7,20.6,27.3,0.0,0.7,22.0,90.5,1.2
262,고흥,2017-07-01,25.2,23.4,28.9,0.0,1.4,22.8,87.5,3.5
262,고흥,2017-07-02,25.8,22.9,29.6,1.1,1.5,23.7,88.8,2.2
262,고흥,2017-07-03,25.8,24.2,29.7,0.0,2.2,23.1,86.0,1.5
262,고흥,2017-07-04,26.1,23.8,29.5,20.6,1.2,24.0,88.6,4.4
262,고흥,2017-07-05,26.3,23.9,30.6,0.0,1.1,23.9,87.5,5.9
262,고흥,2017-07-06,23.2,22.0,25.4,144.3,0.6,22.7,97.6,0.0
262,고흥,2017-07-07,25.3,22.1,29.1,6.5,0.7,23.9,92.8,1.9
262,고흥,2017-07-08,25.3,22.4,29.0,4.2,0.8,24.2,93.8,0.0
262,고흥,2017-07-09,25.8,22.0,29.1,69.9,0.7,24.2,91.4,1.4
262,고흥,2017-07-10,26.7,25.2,28.1,0.0,1.7,24.1,86.0,0.0
262,고흥,2017-07-11,25.0,22.0,27.8,0.0,1.2,22.8,88.4,0.2
262,고흥,2017-07-12,25.9,20.8,31.3,0.0,1.1,22.4,83.0,12.2
262,고흥,2017-07-13,25.4,20.4,30.9,0.0,0.9,22.6,85.8,7.4
262,고흥,2017-07-14,27.0,22.6,31.3,0.1,1.0,24.4,86.6,4.9
262,고흥,2017-07-15,26.9,24.2,29.5,0.0,1.3,24.1,85.0,1.6
262,고흥,2017-07-16,27.4,23.2,31.9,0.0,1.3,24.2,84.0,7.4
262,고흥,2017-07-17,26.7,23.6,30.2,14.8,1.0,24.3,88.1,3.7
262,고흥,2017-07-18,25.8,23.7,28.3,3.9,1.3,23.7,88.8,1.5
262,고흥,2017-07-19,27.2,23.5,32.2,0.0,1.4,24.1,84.6,7.8
262,고흥,2017-07-20,27.7,23.2,32.8,0.0,0.9,24.6,84.5,10.1
262,고흥,2017-07-21,28.8,24.5,34.0,0.0,1.0,25.0,81.5,11.1
262,고흥,2017-07-22,28.3,24.6,32.8,0.0,1.2,24.6,81.6,10.0
262,고흥,2017-07-23,28.0,24.9,31.4,0.0,1.2,25.0,84.8,2.1
262,고흥,2017-07-24,29.3,24.9,34.1,0.0,1.3,25.2,79.5,8.8
262,고흥,2017-07-25,27.9,24.3,33.2,0.0,1.7,24.4,82.1,8.1
262,고흥,2017-07-26,25.4,21.3,30.1,0.0,1.5,20.2,74.0,8.7
262,고흥,2017-07-27,24.5,18.7,30.3,0.0,0.9,19.7,76.6,12.2
262,고흥,2017-07-28,26.6,20.4,32.2,0.0,0.7,22.2,79.5,10.2
262,고흥,2017-07-29,26.0,24.4,29.2,0.0,1.2,23.9,88.5,3.8
262,고흥,2017-07-30,26.2,23.5,29.8,0.0,0.9,22.6,81.8,4.8
262,고흥,2017-07-31,26.4,23.9,30.2,4.1,0.9,23.9,87.0,0.7
262,고흥,2017-08-01,27.5,23.8,32.1,0.0,1.0,24.2,83.3,7.6
262,고흥,2017-08-02,27.0,24.3,31.0,0.0,1.3,23.5,82.0,6.4
262,고흥,2017-08-03,27.4,22.8,31.0,0.0,1.9,22.3,74.3,10.8
262,고흥,2017-08-04,28.3,24.0,33.8,0.0,1.1,23.8,78.0,10.9
262,고흥,2017-08-05,30.1,24.9,34.9,0.0,1.4,23.4,68.1,12.1
262,고흥,2017-08-06,30.5,25.6,36.0,0.0,1.2,23.4,67.0,11.9
262,고흥,2017-08-07,29.6,26.2,34.9,0.0,2.3,22.9,68.9,11.9
262,고흥,2017-08-08,26.9,23.9,32.3,1.2,0.7,24.0,85.4,2.4
262,고흥,2017-08-09,27.3,24.3,31.2,2.8,1.1,24.2,84.3,4.1
262,고흥,2017-08-10,27.4,23.6,32.6,0.0,1.7,22.3,75.1,8.7
262,고흥,2017-08-11,26.9,21.9,32.9,0.0,1.1,22.3,78.4,10.2
262,고흥,2017-08-12,26.6,23.3,30.5,0.0,1.2,21.6,75.3,5.4
262,고흥,2017-08-13,24.3,22.4,26.1,2.4,1.2,20.5,79.8,0.0
262,고흥,2017-08-14,23.4,22.4,25.0,73.1,1.3,22.4,94.6,0.0
262,고흥,2017-08-15,24.5,22.6,27.4,1.3,0.6,23.2,93.3,0.6
262,고흥,2017-08-16,26.2,22.6,29.8,0.0,1.4,22.6,82.3,7.5
262,고흥,2017-08-17,25.6,21.4,31.0,0.0,1.0,22.0,82.4,7.6
262,고흥,2017-08-18,25.3,20.5,31.9,0.0,0.7,21.2,80.1,11.2
262,고흥,2017-08-19,25.7,21.5,29.1,0.0,1.1,23.0,86.1,3.3
262,고흥,2017-08-20,26.1,23.5,29.3,10.6,1.6,23.1,84.5,4.6
262,고흥,2017-08-21,26.6,23.7,31.1,13.2,1.6,24.5,88.9,4.4
262,고흥,2017-08-22,27.2,24.2,30.6,4.9,0.8,25.5,91.0,3.0
262,고흥,2017-08-23,28.5,25.7,32.2,0.3,1.5,26.0,87.1,8.0
262,고흥,2017-08-24,28.7,25.6,31.9,0.0,1.8,25.3,82.9,8.8
262,고흥,2017-08-25,27.9,23.1,32.6,0.0,1.3,23.4,77.9,8.6
262,고흥,2017-08-26,23.4,17.5,30.4,0.0,0.8,16.1,68.4,11.3
262,고흥,2017-08-27,22.7,16.1,29.6,0.0,0.7,17.7,76.5,10.5
262,고흥,2017-08-28,24.9,18.2,29.4,0.0,1.0,21.2,81.4,7.6
262,고흥,2017-08-29,24.7,17.0,30.1,0.0,1.7,17.7,68.1,9.7
262,고흥,2017-08-30,21.7,16.0,27.9,0.0,0.8,14.0,63.5,3.6
262,고흥,2017-08-31,21.6,15.5,28.6,0.0,0.7,15.7,71.8,10.2
262,고흥,2017-09-01,23.1,19.1,29.2,0.0,0.8,16.7,70.5,9.1
262,고흥,2017-09-02,20.6,15.1,25.3,0.0,0.5,14.9,72.5,4.3
262,고흥,2017-09-03,21.4,14.9,27.1,0.0,0.9,15.8,73.8,10.7
262,고흥,2017-09-04,23.3,19.9,25.7,0.0,1.0,17.4,69.9,0.6
262,고흥,2017-09-05,22.1,21.0,23.5,0.1,0.6,20.0,89.0,0.0
262,고흥,2017-09-06,22.1,21.1,23.0,80.7,0.2,21.9,99.0,0.0
262,고흥,2017-09-07,21.4,18.3,26.1,5.1,0.9,19.2,88.5,3.0
262,고흥,2017-09-08,21.6,16.1,28.8,0.0,0.8,18.2,83.1,10.1
262,고흥,2017-09-09,22.0,16.8,29.2,0.0,0.5,19.2,86.1,6.7
262,고흥,2017-09-10,23.3,17.5,28.2,0.1,1.0,19.1,79.6,8.2
262,고흥,2017-09-11,22.6,19.3,26.9,36.2,1.7,20.6,89.0,2.3
262,고흥,2017-09-12,22.5,17.1,28.6,0.0,1.5,17.6,76.3,10.8
262,고흥,2017-09-13,20.8,13.6,28.9,0.0,0.9,12.9,65.8,10.8
262,고흥,2017-09-14,21.6,14.7,27.6,0.0,1.1,15.4,69.8,10.2
262,고흥,2017-09-15,21.8,19.9,24.3,0.0,2.2,12.7,56.5,1.6
262,고흥,2017-09-16,22.1,19.5,24.3,0.0,2.1,14.8,63.8,1.4
262,고흥,2017-09-17,23.5,19.6,29.9,0.0,1.2,17.8,71.6,4.8
262,고흥,2017-09-18,21.5,15.6,27.7,0.0,1.1,16.6,76.1,10.6
262,고흥,2017-09-19,22.5,17.5,27.4,0.0,1.0,18.7,80.4,4.8
262,고흥,2017-09-20,21.2,16.0,24.1,0.0,1.5,15.3,70.5,0.8
262,고흥,2017-09-21,18.9,11.8,25.8,0.0,0.7,15.0,80.4,8.0
262,고흥,2017-09-22,20.4,16.2,27.0,0.0,0.8,16.4,80.8,7.1
262,고흥,2017-09-23,19.7,15.9,26.9,0.0,0.6,15.8,81.8,3.7
262,고흥,2017-09-24,20.8,15.8,28.0,0.0,0.6,17.3,83.0,7.5
262,고흥,2017-09-25,22.3,16.2,28.7,0.0,0.8,18.0,78.5,9.3
262,고흥,2017-09-26,23.6,20.5,26.5,0.0,1.7,17.6,69.9,8.3
262,고흥,2017-09-27,20.5,19.3,23.0,4.4,1.0,19.0,91.8,0.0
262,고흥,2017-09-28,21.0,15.4,27.2,0.0,1.6,14.7,70.4,7.6
262,고흥,2017-09-29,16.6,11.6,22.4,0.0,1.4,9.0,63.8,9.4
262,고흥,2017-09-30,16.7,8.2,27.4,0.0,0.6,8.7,67.0,10.4
262,고흥,2018-05-01,16.9,14.6,18.5,0.8,0.8,15.4,91.3,0.0
262,고흥,2018-05-02,16.3,10.7,20.1,4.5,2.0,14.3,88.5,0.0
262,고흥,2018-05-03,13.0,9.9,18.2,0.0,4.1,3.8,55.5,9.0
262,고흥,2018-05-04,14.2,7.2,20.9,0.0,2.7,2.7,50.5,12.0
262,고흥,2018-05-05,16.8,8.2,23.2,0.0,1.4,9.1,62.3,9.1
262,고흥,2018-05-06,17.3,15.6,18.3,36.6,2.3,16.3,94.6,0.0
262,고흥,2018-05-07,15.9,12.5,19.5,25.9,0.9,14.5,92.5,1.6
262,고흥,2018-05-08,15.9,12.9,20.2,0.0,1.2,9.9,69.0,2.6
262,고흥,2018-05-09,14.0,9.6,18.5,0.0,1.3,8.0,67.9,4.8
262,고흥,2018-05-10,15.4,11.2,21.6,0.0,1.0,10.4,75.1,11.1
262,고흥,2018-05-11,15.8,8.8,22.8,0.0,1.0,9.0,69.9,11.2
262,고흥,2018-05-12,17.8,12.6,20.6,9.7,2.1,15.3,85.8,0.0
262,고흥,2018-05-13,18.7,13.2,24.7,3.4,1.9,14.6,80.3,7.3
262,고흥,2018-05-14,18.9,11.0,27.2,0.0,0.9,12.8,72.1,11.6
262,고흥,2018-05-15,19.9,11.6,27.8,0.0,1.0,16.1,82.3,7.8
262,고흥,2018-05-16,21.4,20.0,23.3,0.0,1.5,20.8,97.3,0.0
262,고흥,2018-05-17,21.3,20.1,25.5,0.1,1.4,20.8,96.9,1.2
262,고흥,2018-05-18,20.5,14.2,25.5,2.0,1.6,19.3,93.4,1.4
262,고흥,2018-05-19,15.2,12.8,19.1,0.0,1.8,11.2,78.5,2.7
262,고흥,2018-05-20,16.5,12.5,22.0,0.0,2.0,7.0,55.1,6.4
262,고흥,2018-05-21,17.6,12.8,22.9,0.0,1.6,11.6,69.0,10.7
262,고흥,2018-05-22,17.7,12.8,23.3,2.0,1.1,14.0,81.3,8.3
262,고흥,2018-05-23,18.9,11.4,26.6,19.7,2.1,11.5,67.9,10.2
262,고흥,2018-05-24,18.2,8.5,27.3,0.0,0.9,8.8,61.8,11.2
262,고흥,2018-05-25,18.9,10.8,27.6,0.0,0.9,7.5,55.6,8.5
